Year,Date,Site,Transect,Uniq_Transect,Protocol,Start_Time,Temp,Species,Num,Collector,Notes
2010,2010-08-26,1206DFR,1,2010.F.1206DFR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,2,2010.F.1206DFR.2,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,3,2010.F.1206DFR.3,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,4,2010.F.1206DFR.4,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,5,2010.F.1206DFR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,6,2010.F.1206DFR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,7,2010.F.1206DFR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,DiademaJuv,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206DFR,8,2010.F.1206DFR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,DiademaJuv,1,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,Diadema,8,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,1,2010.F.1206SFR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,DiademaJuv,5,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,Diadema,4,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,2,2010.F.1206SFR.2,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,DiademaJuv,4,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,Diadema,14,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,3,2010.F.1206SFR.3,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,DiademaJuv,2,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,Diadema,0,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,4,2010.F.1206SFR.4,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,DiademaJuv,2,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,Diadema,1,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,5,2010.F.1206SFR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,DiademaJuv,1,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,Diadema,8,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,6,2010.F.1206SFR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,DiademaJuv,3,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,Diadema,9,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,7,2010.F.1206SFR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,DiademaJuv,6,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,Diadema,8,CECA,VIAL also a collector
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,Lobster,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,Conch,MISSING,CECA,Not surveyed in 2010
2010,2010-08-26,1206SFR,8,2010.F.1206SFR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,CECA,Not surveyed in 2010
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,Diadema,2,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,1,2010.F.CBBR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,Diadema,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,2,2010.F.CBBR.2,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,DiademaJuv,2,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,Diadema,5,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,3,2010.F.CBBR.3,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,Diadema,3,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,4,2010.F.CBBR.4,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,DiademaJuv,1,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,Diadema,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,5,2010.F.CBBR.5,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,Diadema,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,6,2010.F.CBBR.6,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,DiademaJuv,1,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,Diadema,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,7,2010.F.CBBR.7,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,Diadema,0,VIAL,"Sea condition lightly choppy, cloud cover 5/8"
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBBR,8,2010.F.CBBR.8,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,1,2010.F.CBDFR.1,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,Diadema,1,VIAL,End time 10:05
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,2,2010.F.CBDFR.2,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,3,2010.F.CBDFR.3,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,4,2010.F.CBDFR.4,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,Diadema,2,VIAL,End time 10:05
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,5,2010.F.CBDFR.5,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,6,2010.F.CBDFR.6,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,7,2010.F.CBDFR.7,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,DiademaJuv,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,Diadema,0,VIAL,End time 10:05
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBDFR,8,2010.F.CBDFR.8,MBRS,9:20,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,Diadema,0,VIAL,
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,OtherUrchins,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,Lobster,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,Conch,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBSFR,1,2010.F.CBSFR.1,MBRS,MISSING,MISSING,Cucumbers,MISSING,VIAL,Not surveyed in 2010
2010,2010-08-28,CBSFR,2,2010.F.CBSFR.2,MBRS,MISSING,MISSING,DiademaJuv,0,VIAL,
2010,2010-08-28,CBSFR,2,2010.F.CBSFR.2,MBRS,MISSING,MISSING,Diadema,0,VIAL,
